Position,Track Name,Artist,Streams,URL,Date
4,Good News,Mac Miller,2486030,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/17/2020
5,Circles,Mac Miller,2047886,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/17/2020
6,Blue World,Mac Miller,1951725,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/17/2020
7,Complicated,Mac Miller,1774316,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM,1/17/2020
8,I Can See,Mac Miller,1634726,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ,1/17/2020
9,Unaccommodating (feat. Young M.A),Eminem,1632419,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,1/17/2020
10,Hand Me Downs,Mac Miller,1549224,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,1/17/2020
11,"You Gon' Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,1499620,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,1/17/2020
12,Those Kinda Nights (feat. Ed Sheeran),Eminem,1450451,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,1/17/2020
13,Premonition - Intro,Eminem,1423148,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk,1/17/2020
14,Everybody,Mac Miller,1413408,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3,1/17/2020
15,ROXANNE,Arizona Zervas,1388347,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/17/2020
16,Woods,Mac Miller,1383227,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv,1/17/2020
17,Darkness,Eminem,1365796,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,1/17/2020
18,BOP,DaBaby,1243125,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/17/2020
19,In Too Deep,Eminem,1235069,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr,1/17/2020
20,You should be sad,Halsey,1186977,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/17/2020
21,Circles,Post Malone,1130520,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/17/2020
22,Leaving Heaven (feat. Skylar Grey),Eminem,1124474,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,1/17/2020
23,That's On Me,Mac Miller,1118164,https://open.spotify.com/track/0udOCZp7yk0Ml92C0k8H8D,1/17/2020
24,Surf,Mac Miller,1116570,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR,1/17/2020
25,Suicidal,YNW Melly,1113095,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/17/2020
26,Hands,Mac Miller,1065950,https://open.spotify.com/track/6CrnvqCxBKVWahSiQwOesM,1/17/2020
27,Falling,Trevor Daniel,1044137,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/17/2020
28,Once A Day,Mac Miller,1024877,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV,1/17/2020
29,Yummy,Justin Bieber,1013417,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/17/2020
30,Alfred - Interlude,Eminem,1009748,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8,1/17/2020
31,What A Man Gotta Do,Jonas Brothers,1009325,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/17/2020
32,Bandit (with YoungBoy Never Broke Again),Juice WRLD,998947,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/17/2020
33,Dance Monkey,Tones And I,998284,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/17/2020
34,Futsal Shuffle 2020,Lil Uzi Vert,990279,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/17/2020
35,Ballin' (with Roddy Ricch),Mustard,982629,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/17/2020
36,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,929174,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0,1/17/2020
37,Marsh,Eminem,924718,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF,1/17/2020
38,No Regrets (feat. Don Toliver),Eminem,909762,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG,1/17/2020
39,Stepdad,Eminem,904508,https://open.spotify.com/track/3QVHSV8YKYq4L8tI5rnFgj,1/17/2020
40,Lock It Up (feat. Anderson .Paak),Eminem,882387,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh,1/17/2020
41,Blinding Lights,The Weeknd,878501,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/17/2020
42,Rare,Selena Gomez,860049,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/17/2020
43,everything i wanted,Billie Eilish,831451,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/17/2020
44,Never Love Again,Eminem,805555,https://open.spotify.com/track/40YbWniIEmqy6s58fYXLUh,1/17/2020
45,Little Engine,Eminem,796678,https://open.spotify.com/track/4qNWEOMyexn7b8Icyk29t9,1/17/2020
46,Black Swan,BTS,795939,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,1/17/2020
47,High Fashion (feat. Mustard),Roddy Ricch,790391,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,1/17/2020
48,Don't Start Now,Dua Lipa,787949,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/17/2020
49,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,783036,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/17/2020
50,SUGAR,BROCKHAMPTON,754156,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/17/2020
1,The Box,Roddy Ricch,3636720,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/18/2020
2,Godzilla (feat. Juice WRLD),Eminem,2481868,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/18/2020
3,Life Is Good (feat. Drake),Future,2170467,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/18/2020
4,Good News,Mac Miller,1825133,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/18/2020
5,ROXANNE,Arizona Zervas,1360053,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/18/2020
6,Blue World,Mac Miller,1346731,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/18/2020
7,Circles,Mac Miller,1225389,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/18/2020
8,BOP,DaBaby,1152091,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/18/2020
9,I Can See,Mac Miller,1148584,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ,1/18/2020
10,Darkness,Eminem,1145945,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,1/18/2020
11,Unaccommodating (feat. Young M.A),Eminem,1122715,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,1/18/2020
12,"You Gon' Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,1092254,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,1/18/2020
13,Those Kinda Nights (feat. Ed Sheeran),Eminem,1087312,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,1/18/2020
14,Complicated,Mac Miller,1067383,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM,1/18/2020
15,Hand Me Downs,Mac Miller,1052521,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,1/18/2020
16,Circles,Post Malone,1037924,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/18/2020
17,Suicidal,YNW Melly,1034986,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/18/2020
18,You should be sad,Halsey,994588,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/18/2020
19,Falling,Trevor Daniel,987553,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/18/2020
20,Dance Monkey,Tones And I,953181,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/18/2020
21,Bandit (with YoungBoy Never Broke Again),Juice WRLD,949896,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/18/2020
22,Woods,Mac Miller,948422,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv,1/18/2020
23,Everybody,Mac Miller,922829,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3,1/18/2020
24,Yummy,Justin Bieber,921401,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/18/2020
25,Ballin' (with Roddy Ricch),Mustard,902793,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/18/2020
26,Futsal Shuffle 2020,Lil Uzi Vert,892680,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/18/2020
27,Leaving Heaven (feat. Skylar Grey),Eminem,885304,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,1/18/2020
28,In Too Deep,Eminem,875883,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr,1/18/2020
29,Premonition - Intro,Eminem,865695,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk,1/18/2020
30,What A Man Gotta Do,Jonas Brothers,862478,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/18/2020
31,Blinding Lights,The Weeknd,814117,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/18/2020
32,Surf,Mac Miller,804149,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR,1/18/2020
33,No Regrets (feat. Don Toliver),Eminem,789574,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG,1/18/2020
34,High Fashion (feat. Mustard),Roddy Ricch,764218,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,1/18/2020
35,That's On Me,Mac Miller,760188,https://open.spotify.com/track/0udOCZp7yk0Ml92C0k8H8D,1/18/2020
36,Marsh,Eminem,741309,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF,1/18/2020
37,Lock It Up (feat. Anderson .Paak),Eminem,736664,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh,1/18/2020
38,everything i wanted,Billie Eilish,731299,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/18/2020
39,Once A Day,Mac Miller,713929,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV,1/18/2020
40,Don't Start Now,Dua Lipa,713160,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/18/2020
41,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,709837,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0,1/18/2020
42,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,706894,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/18/2020
43,Hands,Mac Miller,706461,https://open.spotify.com/track/6CrnvqCxBKVWahSiQwOesM,1/18/2020
44,Stepdad,Eminem,703035,https://open.spotify.com/track/3QVHSV8YKYq4L8tI5rnFgj,1/18/2020
45,Rare,Selena Gomez,691452,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/18/2020
46,VIBEZ,DaBaby,676199,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/18/2020
47,hot girl bummer,blackbear,669657,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/18/2020
48,Alfred - Interlude,Eminem,656849,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8,1/18/2020
49,Sum 2 Prove,Lil Baby,654208,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,1/18/2020
50,My Oh My (feat. DaBaby),Camila Cabello,648576,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/18/2020
1,The Box,Roddy Ricch,3232017,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/19/2020
2,Godzilla (feat. Juice WRLD),Eminem,1943996,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/19/2020
3,Life Is Good (feat. Drake),Future,1893422,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/19/2020
4,Good News,Mac Miller,1328197,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/19/2020
5,ROXANNE,Arizona Zervas,1244880,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/19/2020
6,BOP,DaBaby,1025660,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/19/2020
7,Suicidal,YNW Melly,946812,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/19/2020
8,Circles,Post Malone,928071,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/19/2020
9,Blue World,Mac Miller,911761,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/19/2020
10,Falling,Trevor Daniel,900189,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/19/2020
11,Dance Monkey,Tones And I,851015,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/19/2020
12,Bandit (with YoungBoy Never Broke Again),Juice WRLD,847625,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/19/2020
13,You should be sad,Halsey,825717,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/19/2020
14,Ballin' (with Roddy Ricch),Mustard,812856,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/19/2020
15,Yummy,Justin Bieber,811519,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/19/2020
16,Futsal Shuffle 2020,Lil Uzi Vert,792715,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/19/2020
17,Circles,Mac Miller,787524,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/19/2020
18,I Can See,Mac Miller,766086,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ,1/19/2020
19,Blinding Lights,The Weeknd,734152,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/19/2020
20,Darkness,Eminem,719787,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,1/19/2020
21,High Fashion (feat. Mustard),Roddy Ricch,712632,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,1/19/2020
22,"You Gon' Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,685459,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,1/19/2020
23,Unaccommodating (feat. Young M.A),Eminem,685418,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,1/19/2020
24,Those Kinda Nights (feat. Ed Sheeran),Eminem,679832,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,1/19/2020
25,Hand Me Downs,Mac Miller,676480,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,1/19/2020
26,everything i wanted,Billie Eilish,673830,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/19/2020
27,Complicated,Mac Miller,664406,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM,1/19/2020
28,What A Man Gotta Do,Jonas Brothers,662122,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/19/2020
29,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,638569,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/19/2020
30,Don't Start Now,Dua Lipa,628307,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/19/2020
31,Woods,Mac Miller,614097,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv,1/19/2020
32,SUGAR,BROCKHAMPTON,611482,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/19/2020
33,hot girl bummer,blackbear,611249,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/19/2020
34,VIBEZ,DaBaby,607786,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/19/2020
35,Say So,Doja Cat,596623,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/19/2020
36,No Idea,Don Toliver,596089,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/19/2020
37,Adore You,Harry Styles,586013,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/19/2020
38,Rare,Selena Gomez,582505,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/19/2020
39,Everybody,Mac Miller,581478,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3,1/19/2020
40,My Oh My (feat. DaBaby),Camila Cabello,579445,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/19/2020
41,Woah,Lil Baby,570497,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/19/2020
42,Sum 2 Prove,Lil Baby,566660,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,1/19/2020
43,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,546768,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/19/2020
44,Leaving Heaven (feat. Skylar Grey),Eminem,540053,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,1/19/2020
45,No Regrets (feat. Don Toliver),Eminem,530697,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG,1/19/2020
46,Surf,Mac Miller,527419,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR,1/19/2020
47,HIGHEST IN THE ROOM,Travis Scott,527232,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/19/2020
48,In Too Deep,Eminem,522732,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr,1/19/2020
49,Tusa,KAROL G,519176,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/19/2020
50,Lose You To Love Me,Selena Gomez,518677,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,1/19/2020
1,The Box,Roddy Ricch,3199988,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/20/2020
2,Godzilla (feat. Juice WRLD),Eminem,1956553,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/20/2020
3,Life Is Good (feat. Drake),Future,1929196,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/20/2020
4,Good News,Mac Miller,1367444,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/20/2020
5,ROXANNE,Arizona Zervas,1263938,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/20/2020
6,BOP,DaBaby,1034839,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/20/2020
7,Suicidal,YNW Melly,996646,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/20/2020
8,Falling,Trevor Daniel,985116,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/20/2020
9,Circles,Post Malone,971325,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/20/2020
10,Blue World,Mac Miller,929618,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/20/2020
11,You should be sad,Halsey,926534,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/20/2020
12,Dance Monkey,Tones And I,889733,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/20/2020
13,Bandit (with YoungBoy Never Broke Again),Juice WRLD,870624,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/20/2020
14,Yummy,Justin Bieber,853752,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/20/2020
15,Ballin' (with Roddy Ricch),Mustard,832542,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/20/2020
16,Futsal Shuffle 2020,Lil Uzi Vert,822306,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/20/2020
17,Blinding Lights,The Weeknd,819108,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/20/2020
18,Circles,Mac Miller,789442,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/20/2020
19,I Can See,Mac Miller,759842,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ,1/20/2020
20,High Fashion (feat. Mustard),Roddy Ricch,757065,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,1/20/2020
21,everything i wanted,Billie Eilish,712741,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/20/2020
22,What A Man Gotta Do,Jonas Brothers,709125,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/20/2020
23,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,694149,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/20/2020
24,Don't Start Now,Dua Lipa,685457,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/20/2020
25,Hand Me Downs,Mac Miller,682845,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,1/20/2020
26,SUGAR,BROCKHAMPTON,673174,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/20/2020
27,Darkness,Eminem,669959,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,1/20/2020
28,"You Gon' Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,659170,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,1/20/2020
29,Complicated,Mac Miller,655212,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM,1/20/2020
30,Say So,Doja Cat,653352,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/20/2020
31,Adore You,Harry Styles,651766,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/20/2020
32,hot girl bummer,blackbear,647497,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/20/2020
33,Those Kinda Nights (feat. Ed Sheeran),Eminem,641570,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,1/20/2020
34,Unaccommodating (feat. Young M.A),Eminem,638702,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,1/20/2020
35,No Idea,Don Toliver,633801,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/20/2020
36,VIBEZ,DaBaby,629511,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/20/2020
37,My Oh My (feat. DaBaby),Camila Cabello,621318,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/20/2020
38,Woods,Mac Miller,611693,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv,1/20/2020
39,Rare,Selena Gomez,605338,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/20/2020
40,Woah,Lil Baby,592724,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/20/2020
41,Sum 2 Prove,Lil Baby,587688,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,1/20/2020
42,Everybody,Mac Miller,579656,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3,1/20/2020
43,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,571937,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/20/2020
44,Someone You Loved,Lewis Capaldi,563140,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/20/2020
45,Lose You To Love Me,Selena Gomez,562643,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,1/20/2020
46,Tusa,KAROL G,554168,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/20/2020
47,HIGHEST IN THE ROOM,Travis Scott,541514,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/20/2020
48,Watermelon Sugar,Harry Styles,532292,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/20/2020
49,Memories,Maroon 5,531481,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/20/2020
50,Lucid Dreams,Juice WRLD,531062,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/20/2020
1,The Box,Roddy Ricch,3235229,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/21/2020
2,Life Is Good (feat. Drake),Future,2127334,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/21/2020
3,Godzilla (feat. Juice WRLD),Eminem,2082566,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,1/21/2020
4,Good News,Mac Miller,1432973,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1/21/2020
5,ROXANNE,Arizona Zervas,1220576,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/21/2020
6,BOP,DaBaby,1091276,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/21/2020
7,Suicidal,YNW Melly,1053126,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/21/2020
8,Circles,Post Malone,1016014,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/21/2020
9,Falling,Trevor Daniel,999850,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/21/2020
10,You should be sad,Halsey,997990,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,1/21/2020
11,Blue World,Mac Miller,975252,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,1/21/2020
12,Blinding Lights,The Weeknd,939831,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/21/2020
13,Dance Monkey,Tones And I,908219,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/21/2020
14,Futsal Shuffle 2020,Lil Uzi Vert,881964,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/21/2020
15,Bandit (with YoungBoy Never Broke Again),Juice WRLD,877966,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/21/2020
16,Yummy,Justin Bieber,872525,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/21/2020
17,Ballin' (with Roddy Ricch),Mustard,868790,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/21/2020
18,High Fashion (feat. Mustard),Roddy Ricch,855482,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,1/21/2020
19,everything i wanted,Billie Eilish,810121,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/21/2020
20,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,799500,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/21/2020
21,Circles,Mac Miller,792490,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT,1/21/2020
22,SUGAR,BROCKHAMPTON,768037,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/21/2020
23,I Can See,Mac Miller,758277,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ,1/21/2020
24,What A Man Gotta Do,Jonas Brothers,754269,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,1/21/2020
